Temperature,n_H,Metallicity,Value
3.9669931244040697,-2.8378600947378327,0.0,1.5177e-30
5.3639504762764165,2.754152366701338,0.0,1.7046e-16
5.999999685723122,-0.6342374490450546,0.0,7.0637e-24
5.458918684643585,-2.1281118519736815,0.0,9.8147e-28
5.059549410450364,-1.7532878345065623,0.0,7.6312e-27
4.061513625642631,2.7994240857825226,0.0,3.947e-18
4.681476983337356,0.2451590771711532,0.0,4.7238e-22
2.009787573546279,-1.4306373569873063,0.0,8.6406e-28
3.1877730482470215,3.4594922470130434,0.0,1.1224e-18
5.824294109258027,0.06416814209254795,0.0,2.0083e-22
4.439046333692125,-1.8406855306737644,0.0,7.7718e-28
2.0001128632043885,-0.2514975781342334,0.0,2.7061e-25
5.7097541845309046,1.677452419812643,0.0,4.2282e-19
2.234942461597698,-1.8097796603143126,0.0,1.2465e-28
2.0001618660045515,-2.905172693075362,0.0,5.5611e-32
3.7547114172472984,0.5248814880328748,0.0,3.8675e-23
4.340746499915926,-0.10982328075233357,0.0,1.8286e-23
3.0720508961752873,-1.1658417146105924,0.0,2.7503e-26
2.465525948317784,1.1555812068669047,0.0,1.6106e-22
4.329370927228295,0.03375933289749511,0.0,3.7749e-23
5.99988664748906,-2.140515510011837,0.0,6.145e-28
3.949826977147219,3.678041868008997,0.0,2.481e-17
2.6584329289198765,-3.1318405629832657,0.0,4.7952e-32
2.0000233381566686,-3.2901596156074255,0.0,9.9527e-33
3.93168098420049,0.9178068773803454,0.0,3.5456e-22
4.382620012765043,-0.25624197349267713,0.0,1.0268e-23
3.803718071359712,2.593886056022097,0.0,2.4e-19
3.7777311545897367,-2.6818194553830432,0.0,3.9319e-30
4.678560773882548,-0.5330348909275119,0.0,8.162e-24
5.412176044574062,0.4023843148094266,0.0,3.0478e-21
3.7542747286692544,-3.9740077333484893,0.0,3.6459e-33
2.0191348032152865,0.9669252469141532,0.0,2.4336e-23
4.569740845052941,-3.999999106289065,0.0,8.7752e-33
4.50864964849864,-3.2688333177512723,0.0,2.4197e-31
2.0002859223807405,-1.9304238073874003,0.0,2.3295e-29
4.257584923158081,0.27221576224757577,0.0,8.6025e-23
3.663419579529122,2.9038949729956065,0.0,4.4916e-19
2.931114301627403,-0.21939245590725526,0.0,1.4503e-24
2.00083128180317,-2.177274533288165,0.0,3.6163e-30
3.7786027129369373,3.9995417004509752,0.0,2.6599e-17
3.2667057295477537,3.999999999598578,0.0,6.9422e-18
3.910138297324852,-1.085976289058829,0.0,3.9342e-26
4.05526277572727,1.7773486808777363,0.0,4.0587e-20
4.081267828912005,2.786210284332374,0.0,5.107e-18
4.560440867985442,-3.170442085059487,0.0,4.2211e-31
2.7676793253827423,1.9861269571359803,0.0,5.1166e-21
