Temperature,n_H,Metallicity,Value
2.000000000000676,2.1469693486605994,-1.638564053753356,3.1338e-23
2.0000000000006812,2.576028161321331,-1.3833297680642294,1.3049e-22
2.000000000000691,-0.706458227544122,-1.5798489410637326,1.7664e-27
2.0000000000006946,-0.9789170526821839,-1.0949772965175646,1.0911e-27
2.0000000000007017,1.924324927442988,-1.649829431928521,1.7207e-23
2.00000000000073,2.573416504225632,-0.41957682297733007,7.6751e-22
2.0000000000007576,2.3302728360100518,-0.47272917715833224,3.5819e-22
2.0000000000007585,-0.9785925065188059,-1.1056857407370915,1.0717e-27
2.0000000000008136,-1.0107313043723054,-1.1044004057500323,9.1664e-28
2.0000000000008233,-1.166781029472461,-1.0476313026764472,4.5521e-28
2.000000000000823,1.8484901337369846,-0.9046874440945073,4.201e-23
2.0000000000008282,-1.0223734174358994,-1.330282763425423,5.8895e-28
2.0000000000008287,-1.0090787935325736,-1.1273013366775166,8.8675e-28
2.000000000000839,-1.0240326007808145,-1.059400343137159,9.3156e-28
2.000000000000841,2.686399367296072,-0.43158144797830966,1.0149e-21
2.000000000000848,-0.8754743424681202,-1.605201466099628,7.9657e-28
2.00000000000084,-1.5349023603642111,-0.9532851989762465,6.4036e-29
2.000000000000854,-2.309540590426424,-1.4602155472772345,6.2448e-31
2.0000000000008566,1.6551392241544687,-0.3615821693887033,7.5568e-23
2.000000000000867,2.9832320558069236,-1.7726439059456693,2.4067e-22
2.000000000000881,2.266081421646376,-1.4307761378918271,5.4441e-23
2.000000000000883,1.231424364786991,-1.83528058679396,2.0687e-24
2.0000000000008864,1.7726263435231866,-1.7656661733265593,1.0269e-23
2.000000000000895,-1.0535847240399379,-1.0721424150638388,7.8409e-28
2.000000000000905,-0.9565863502092572,-1.453469526550802,6.7122e-28
2.0000000000009153,2.2410559818275053,-0.46366088458922167,2.8834e-22
2.0000000000009157,2.7993427482255058,-1.4576448818292347,2.1226e-22
2.0000000000009264,-1.4139548289758415,-0.31595978888795445,4.6971e-28
2.00000000000092,-1.4938254953735643,-0.23263258302082326,3.3551e-28
2.000000000000968,1.950360062705176,-0.4095229040792318,1.5013e-22
2.000000000001002,1.1964814318532038,-1.6297275110080838,2.2588e-24
2.0000000000010303,-1.6489267105291694,-1.42633291965287,1.8319e-29
2.0000000000010436,-1.0538793527072925,-1.2741145744597189,5.5144e-28
2.0000000000010623,1.6524375776741984,-1.8186333036910207,7.0661e-24
2.000000000001116,3.0842262568470415,-1.3475116897922492,5.3065e-22
2.000000000001117,-1.0550794152203766,-1.4854670422315677,3.9848e-28
2.000000000001121,-1.0523149947547337,-1.2761020237007914,5.5397e-28
2.0000000000011906,2.0147266885776074,-1.707421131146211,2.0693e-23
2.000000000001221,2.865569503957377,-1.369522149808319,2.8568e-22
2.000000000001256,3.1270747216002195,-1.5190714101558038,4.6752e-22
2.000000000001263,-1.5780583513452784,-0.261024249622112,1.7923e-28
2.000000000001282,-1.0181748464277922,-1.3816276489083383,5.5512e-28
2.000000000001298,-0.3378948051240283,-1.732969857722065,7.1108e-27
2.0000000000013083,2.0332678651156186,-1.5522770636764893,2.5495e-23
2.0000000000013363,2.262933753977542,-0.527771305421305,2.6683e-22
2.0000000000013713,-1.4534712102924925,-0.267610299336535,4.0495e-28
2.000000000001397,-1.4332861956467873,-0.23030981774361745,4.9979e-28
2.0000000000014033,-1.4486668561592668,-0.2625856559615337,4.2224e-28
2.000000000001407,-2.4051598933570295,-0.09210786783549452,6.8826e-31
2.000000000001447,-1.402254690619492,-0.6300519826763047,2.6285e-28
2.000000000001462,-1.2261464340073651,-1.0331901369228147,3.39e-28
2.0000000000015388,-1.8639730866620765,-1.0817507083581952,7.2585e-30
2.000000000001563,-1.8574409749282237,-0.28426390225396286,2.3203e-29
2.000000000001636,-0.32610327629083646,-1.7219888743893252,7.5643e-27
2.000000000001665,-2.096657919877171,-1.1876241771660978,1.8823e-30
2.000000000001667,2.6388080870033614,-0.5090859805897974,7.5641e-22
2.0000000000016813,-1.7756333311265042,-1.2291172091950213,1.0641e-29
2.000000000001701,-1.9673491790872113,-0.2860837707364164,1.0355e-29
2.000000000001761,-2.225410983535579,-1.2558146377015613,9.6458e-31
2.0000000000017657,-2.07236013511686,-1.1804854601173882,2.1428e-30
2.000000000001803,-2.405924218487798,-1.0625843524052125,4.1603e-31
2.0000000000018305,-1.4155461867245345,-0.32027772799483634,4.6072e-28
2.000000000001858,-1.0017319887651843,-1.1170704061377443,9.3671e-28
2.0000000000018687,-0.9591107811768146,-1.1195738968270346,1.1492e-27
2.0000000000019185,1.7156040116009028,-1.0748130271535503,2.1653e-23
2.000000000001947,-2.2192049390625352,-0.3509497889005536,1.6716e-30
2.0000000000019726,-1.077054450147188,-1.0321391924113965,7.4889e-28
2.000000000001988,-2.248195976924039,-0.4594480222969306,1.257e-30
2.0000000000020197,-2.1547733943512175,-0.33352256905954775,2.5961e-30
2.0000000000020295,-2.129980078966744,-0.3350350622796716,3.0598e-30
2.0000000000021045,-1.026811168378099,-1.1311621577489428,8.0628e-28
2.0000000000021205,-2.113978588670622,-0.2292554681668191,3.9612e-30
2.0000000000021934,-2.3060425185305222,-0.12198141515740694,1.2422e-30
2.0000000000022577,1.0580002462381597,-1.5238739640001902,1.6668e-24
2.000000000002264,-1.0243353980535332,-1.137970945465308,8.0644e-28
2.000000000002295,-2.0971043668860188,-0.0904369813661519,5.5801e-30
2.0000000000023763,-1.8095452692931966,-0.04008485286956109,5.3788e-29
2.000000000002376,-1.6783517289007772,-0.43309944302931147,6.3109e-29
2.0000000000023803,-1.4384236514975532,-0.014285894611925466,7.7806e-28
2.000000000002419,-1.3925566151756001,-0.008858823701221992,1.0554e-27
2.0000000000025047,-1.4001542451523448,-0.42976103300954704,4.0205e-28
2.0000000000025753,1.1889349919460712,-1.48034077527996,2.6318e-24
2.000000000002589,-1.8709752058456615,-0.1733932408289603,2.5922e-29
2.0000000000026024,-1.8738891768927863,-0.17350288455437166,2.5359e-29
2.0000000000026668,-1.9130818697051204,-0.03608569331583996,2.4733e-29
2.000000000002687,-1.8316716404473121,-1.1115810219045266,8.5395e-30
2.0000000000027147,-2.0738882989689227,-0.10507175785324652,6.4584e-30
2.000000000002719,-1.7823823072654228,-0.7984858522457944,1.67e-29
2.0000000000027573,-1.9384473700695402,-0.09160540939723519,1.8285e-29
2.000000000002772,1.1390630636701058,-1.444768918666528,2.3691e-24
2.0000000000027827,-1.5502359644872938,-0.7083449464446646,8.8735e-29
2.000000000002797,-2.068747594460384,-1.9352756801259432,1.8493e-30
2.0000000000029083,1.1068356801697412,-1.4542169929310662,2.1195e-24
2.0000000000029754,-1.786299021103412,-0.8232306537203323,1.5725e-29
2.0000000000030296,2.1726318453029623,-0.6205276834646956,1.7337e-22
2.000000000003047,-1.779418149549401,-0.28917485631538553,4.0638e-29
2.000000000003196,-1.547049583973477,-0.7147491817218818,8.952e-29
2.000000000003233,-1.7238635977053431,-0.36461735321813465,5.2316e-29
2.000000000003313,-2.168291216193866,-0.28688721565264375,2.5163e-30
2.0000000000034137,-1.7442363150398408,-0.6032021520898683,2.9292e-29
2.0000000000034284,1.9196701996658572,-1.584893474141491,1.8189e-23
2.0000000000035305,-0.9997139373987561,-1.0507694098874016,1.0686e-27
2.0000000000035394,1.253934792068581,-1.5090394897309756,3.0849e-24
2.000000000003555,-1.260309714147043,-0.6966969591230644,5.3359e-28
2.0000000000036238,-1.7523646248012994,-0.9823518514376766,1.584e-29
2.0000000000037197,2.9283980133450362,-1.4505217936006665,3.0147e-22
2.0000000000037397,-2.124042734071446,-0.451422698826793,2.757e-30
2.0000000000037623,-1.7165650085314583,-0.6512266967576626,3.2588e-29
2.000000000003944,-1.383433173827403,-1.6781479748396357,6.0753e-29
2.000000000003992,-2.1037211459216136,-0.16798335640922551,4.6821e-30
2.000000000004028,-2.1021844500828717,-0.16838396325513127,4.7311e-30
2.000000000004098,-1.7517324484956776,-0.5648679175664304,2.9719e-29
2.0000000000041336,-1.7677738822962956,-0.5592441071235768,2.6857e-29
2.0000000000041496,-1.9175570238767545,-0.04753097914121241,2.3363e-29
2.000000000004252,1.9568572890076537,-0.6359327953543176,9.4987e-23
2.0000000000042863,-1.9124964037072214,-0.04480070983035058,2.4414e-29
2.0000000000044613,-2.1985075461432464,-0.17075621371943228,2.3934e-30
2.00000000000452,-2.1919697849498996,-0.15805635026793377,2.5486e-30
2.0000000000045883,-2.1941696480524313,-0.16551111188626277,2.4839e-30
2.0000000000047655,1.9495529398753084,-0.6354801000223667,9.3253e-23
2.0000000000052345,-2.462697236718734,-0.13166952517239838,4.715e-31
2.000000000005234,-2.0087930124301963,-0.36094653367255886,6.8174e-30
2.000000000005349,2.051993902579324,-1.0554259302803026,5.4943e-23
2.00000000000534,-1.0763902047775857,-0.8491929686806228,1.069e-27
2.0000000000054894,-1.3288569549752522,-1.638018532190737,8.3484e-29
2.000000000005513,-2.7008194210751575,-0.19209342160851625,1.2964e-31
2.0000000000055898,-1.3260465039049643,-0.031696454692160016,1.5134e-27
2.0000000000058784,-1.9526681995425288,-0.44104281345149343,8.9436e-30
2.000000000005886,-1.6180642184119642,-0.8072876447761674,4.8096e-29
2.0000000000060014,1.3963354232564975,-0.9733601992734183,1.0705e-23
2.0000000000060214,1.3868940362130378,-0.9703746806661073,1.0478e-23
2.0000000000062332,-1.7700281639559736,-1.4596901503853408,9.2625e-30
2.0000000000065814,-1.9965559957014891,-0.33567500590084853,7.7344e-30
2.0000000000066644,-1.6686297488608088,-0.2934556278286548,8.9209e-29
2.0000000000067155,-1.751715756967955,-1.46834920402343,1.0161e-29
2.000000000007109,3.259946971893821,-1.7291784368877265,5.1927e-22
2.0000000000071436,-1.666378498985956,-1.8637690849732758,1.293e-29
2.0000000000073745,-2.2983963674232935,-0.12233811955076553,1.3052e-30
2.0000000000073976,-1.9334724449545662,-1.297414419393518,4.233e-30
2.0000000000074043,-1.8933696231891444,-1.9385139419157147,4.2211e-30
2.0000000000086913,-1.195759457877499,-1.5690693657966925,1.7751e-28
2.0000000000087947,-0.9528342935935444,-0.7971585659645097,2.2142e-27
2.0000000000091704,-1.1965590836896338,-1.5697371899957255,1.7666e-28
2.0000000000092077,-1.787422571589264,-1.4176818554106951,8.6595e-30
2.000000000009382,-1.7354792662364005,-0.4808562332176791,3.8675e-29
2.0000000000095595,0.1658267342093573,-0.873625610775476,2.1325e-25
2.000000000009862,1.4175174095032994,-1.8410708060769134,3.5697e-24
2.0000000000104037,-2.007654278921759,-0.12366143988053706,1.0227e-29
2.0000000000104095,-0.5948870157732918,-1.2007885795167552,5.2193e-27
2.000000000010514,1.139173390688954,-1.8229789938013266,1.5765e-24
2.000000000010547,-2.6724154420548287,-0.44170551334270636,1.3347e-31
2.000000000010978,0.19559258015688666,-0.8610684744215331,2.4509e-25
2.0000000000111817,-1.5256465004093278,-1.5914475361055196,3.1105e-29
2.0000000000113336,0.22523339291078248,-0.6113284642442351,4.5801e-25
2.0000000000114335,-1.7356965973554046,-0.49063818401066783,3.7929e-29
2.0000000000114913,-0.9657903200135247,-0.38354706755808354,5.0117e-27
2.0000000000117173,-1.988222511270727,-0.10321382801753064,1.2283e-29
2.0000000000118066,-1.987522757310547,-0.010015214285736995,1.4741e-29
2.0000000000121965,-2.0064661198147014,-0.38330100994788735,6.6983e-30
2.00000000001223,-1.6792515417950225,-1.5571996370011028,1.4125e-29
2.0000000000122538,-1.7021665814299312,-1.6339219204712523,1.1978e-29
2.0000000000123297,-2.7498407149251296,-0.20526008586609287,1.0171e-31
2.000000000012405,-1.6745877467070236,-1.608934990048976,1.402e-29
2.0000000000126095,3.3189697098819826,-1.6885593504261935,6.3546e-22
2.000000000012709,-1.9368407185778955,-0.46751471728418303,9.591e-30
2.0000000000130704,-1.7638546122259844,-1.4382784587927342,9.7042e-30
2.0000000000133067,-2.8326370236723983,-0.4571141833913457,6.2621e-32
2.0000000000133213,-0.9290366570017519,-0.4761861548959803,4.9058e-27
2.0000000000137406,1.1693352695387473,-1.4496087099614208,2.5811e-24
2.000000000014379,1.2662450705416968,-1.4937727204325697,3.2609e-24
2.000000000014823,0.5884994125162256,-0.7864412890281287,1.2068e-24
2.0000000000149405,-2.36883825627348,-0.08445387180466402,8.6886e-31
2.00000000001521,-2.8555477430828304,-0.33935517751611566,5.858e-32
2.0000000000152527,-1.1021117173822288,-0.9716937580690969,7.3692e-28
2.0000000000152793,-2.391217578054048,-0.05620527255830193,7.7982e-31
2.0000000000153335,-2.3072304832790507,-0.11246780502568207,1.247e-30
2.000000000015373,-1.7734459141001926,-1.6629563688113707,8.1988e-30
2.0000000000159295,-1.576851598120265,-1.9077426136708215,1.9759e-29
2.0000000000160023,-0.05685245014260643,-0.6190094503805184,1.5064e-25
2.0000000000164118,-2.093307830736882,-0.022515970015022882,6.4588e-30
2.0000000000168123,0.2841623488724233,-0.6307764075473745,5.4928e-25
2.000000000017021,-1.8599993237307597,-0.0013811568271869853,3.9793e-29
2.000000000017666,-0.25027228708345256,-0.183584358146463,1.801e-25
2.0000000000182947,0.30771427727217365,-0.6847021343771874,5.3613e-25
2.0000000000187983,-0.6468928127477447,-0.14648645258343976,3.7367e-26
2.0000000000189457,-0.7625242688139233,-1.0892015061871052,3.053e-27
2.0000000000192024,1.699986374690789,-0.800495210270438,3.4398e-23
2.0000000000194014,-1.4185942152540683,-1.6754908200047893,5.0801e-29
2.000000000019481,-0.8950317575705162,-0.40285001432036094,6.7903e-27
2.0000000000197082,-0.6032620768114034,-0.08991074048167623,5.1292e-26
2.0000000000203553,-0.6197764501640569,-0.08689027803320593,4.8083e-26
2.00000000002093,-2.1848831038353786,-0.02388699018335768,3.2837e-30
2.000000000020966,-0.6020334670697195,-0.08754129044948436,5.184e-26
2.00000000002097,-0.5806169874025188,-1.409861226563913,3.9167e-27
2.0000000000222755,-0.8380595566328446,-1.1233351641241396,2.0276e-27
2.000000000023138,-0.7432024571997052,-1.2187945604425394,2.6332e-27
2.0000000000236815,3.256588263162398,-1.5893556869791696,6.0504e-22
2.0000000000237543,-1.806867224906862,-1.4268040821906165,7.7574e-30
2.00000000002396,0.6709867597271095,-0.8096969129692335,1.5337e-24
2.000000000023981,3.248087318170371,-1.5888910139069683,5.9171e-22
2.0000000000244067,-1.7107064442047342,-1.8943170930731361,1.0289e-29
2.000000000024755,-0.7909018913360851,-1.1283793994093423,2.4959e-27
2.0000000000251266,-1.722584684469064,-1.895285403795285,9.7055e-30
2.000000000025227,2.596888604487889,-0.668100356993422,4.8537e-22
2.0000000000255547,-2.305790526649386,-0.7845735204489225,7.4234e-31
2.0000000000259335,-2.861348936216179,-0.24989570646799344,5.9139e-32
2.0000000000268,-2.362066942702935,-0.08253270976723591,9.0872e-31
2.0000000000271845,-1.8806381290962275,-1.7010492173446872,4.7311e-30
2.0000000000273612,-1.304622126224321,-0.7950460511139025,3.4008e-28
2.000000000027396,-2.364177577753315,-0.0823648657665723,8.9686e-31
2.0000000000278675,-1.3353427955856303,-1.11597935226026,1.6008e-28
2.000000000028429,-0.49978874305753473,-0.13244413046007292,7.2395e-26
2.0000000000288676,-1.3843634400342397,-1.038462383615898,1.3736e-28
2.000000000029538,-1.027369987894547,-0.29779900401029286,4.4352e-27
2.00000000002981,-1.663610357592572,-1.8946112397181538,1.2959e-29
2.0000000000299583,-1.0371412512342248,-1.0427363808748784,8.9957e-28
2.000000000030486,-3.0841440323019125,-0.01438444393555545,2.4594e-32
2.000000000030947,-2.2917623442553663,-1.8488894690068467,6.6031e-31
2.000000000031124,-1.1071689203045705,-0.5661383412508064,1.6307e-27
2.0000000000312324,-2.1964300707144395,-0.13737890662747254,2.5449e-30
2.000000000031379,-1.6362660655923265,-1.804939384755895,1.5393e-29
2.0000000000321956,-1.2220266005173208,-1.3041114160502105,2.2142e-28
2.0000000000322777,-1.4502942683609243,-0.013624313989719096,7.2149e-28
2.000000000032427,2.7058965409224225,-0.39975718194917226,1.1459e-21
2.0000000000326685,-1.8255121983659317,-1.6906913529861356,6.2411e-30
2.000000000032916,-1.603451079923882,-1.9017719948383072,1.7375e-29
2.0000000000335523,-2.4996121770468465,-0.03373695675977687,4.1721e-31
2.0000000000335953,-2.449426085197935,-0.3871217314719948,4.2145e-31
2.0000000000341718,-2.451222946051792,-0.3866640485999056,4.1751e-31
2.0000000000347677,0.5449237393657972,-1.846734428257542,2.1027e-25
2.0000000000356155,-1.1300722675738197,-1.343801113143195,3.363e-28
2.000000000035981,-0.5187999973917178,-1.4366625615810236,4.8993e-27
2.0000000000370513,-1.6326577721234459,-1.8924727292189714,1.5102e-29
2.000000000037063,3.2247438140767044,-1.7302126598863903,4.7254e-22
2.000000000037213,3.3633537452945332,-1.8387246426995472,6.113e-22
2.0000000000374465,-1.5918490117047766,-1.8255749970771185,1.9044e-29
2.0000000000382046,-1.5638083811265768,-1.8258904232046929,2.1913e-29
2.0000000000382965,-2.4234618621587334,-0.46802609988473876,4.628e-31
2.0000000000388494,-1.31110520735491,-0.793949862707001,3.2821e-28
2.000000000039004,-0.5488607504590333,-1.4395994160038714,4.2893e-27
2.0000000000394134,1.659129615411201,-0.8364790186142617,2.8716e-23
2.0000000000406803,-1.9958061184749856,-0.47147016202212777,6.3393e-30
2.00000000004073,2.485582603296353,-0.5946032991938452,4.1917e-22
2.0000000000409255,-2.562255114708186,-0.41965476797470125,2.3084e-31
2.0000000000411786,-1.8342341934773634,-1.7242112596353745,5.9104e-30
2.000000000041598,-1.8137352617894043,-1.4629006429977132,7.3274e-30
2.0000000000425437,-2.3717023395089862,-0.45929007783641784,6.1656e-31
2.000000000045479,0.39629285118367663,-0.5965223842245189,8.9537e-25
2.00000000004573,-2.812606705541274,-0.24074321070300783,7.4425e-32
2.0000000000465397,2.5424405758471313,-0.5879493878558789,4.9476e-22
2.0000000000469855,-0.5633943978606991,-0.16529834843634056,5.1368e-26
2.0000000000475504,1.665210483935999,-0.8109605700943836,3.0672e-23
2.0000000000481633,-1.43522779093195,-0.0009437071705071162,8.1828e-28
2.0000000000486295,-1.4204502135447215,-0.005160752285860896,8.9138e-28
2.0000000000510747,-1.4423271891635459,-0.16578385629765158,5.4283e-28
2.00000000005129,3.1951918198017806,-1.7887112253628712,4.1202e-22
2.0000000000516898,0.7559434853179059,-0.19726447723436996,7.5112e-24
2.0000000000524016,1.1992130294798502,-0.1779184255623907,3.1356e-23
2.0000000000525335,0.6814609059693458,-0.7679531298914704,1.7283e-24
2.000000000052605,-0.4351287772362153,-0.027928780161300477,1.2002e-25
2.0000000000528546,-0.4375563503741577,-0.027444105819261967,1.1895e-25
2.00000000005352,1.103117253134453,-0.18946950301163257,2.2956e-23
2.0000000000538294,-1.3902728384904441,-0.0009922730364353195,1.0897e-27
2.0000000000552287,0.6310723799693616,-0.3338737571173329,3.639e-24
2.000000000056706,-2.6859752091237517,-0.5892358866663909,1.1986e-31
2.00000000005735,0.5629221922435822,-1.8529487754413256,2.2327e-25
2.000000000058028,-0.8169393020994746,-1.104211071609601,2.3158e-27
2.000000000058822,-3.1755099033129333,-0.12466853175766109,1.5253e-32
2.000000000060633,-2.6376761821139785,-0.5637169846609779,1.5181e-31
2.0000000000614766,-1.6932175890854615,-0.8862422283959569,2.6195e-29
2.000000000062115,-1.270177264864727,-0.1458569873838224,1.6377e-27
2.000000000064218,-0.47012186082755386,-0.02948027509250353,1.0339e-25
2.000000000064576,-1.994452751066063,-1.7387911927512916,2.6954e-30
2.0000000000662626,-1.6838552583368345,-1.8616323817304925,1.1871e-29
2.0000000000691647,-1.704097165120767,-0.8757593955207231,2.4808e-29
2.000000000069449,1.1999237539280643,-0.18024691584570487,3.126e-23
2.000000000070098,-0.6301169503903019,-1.6750751325470188,2.1856e-27
2.0000000000706826,3.4914430203277536,-1.7272281360380257,9.6754e-22
2.0000000000715086,1.232433923652,-0.1700174205535654,3.5172e-23
2.0000000000716285,-1.2864423915811807,-1.3439555386936284,1.4818e-28
2.0000000000717657,-2.38475085084791,-0.06522621713549603,8.0371e-31
2.000000000073565,1.6273010556299632,-1.2109393613069572,1.3598e-23
2.000000000074479,-1.81032344227668,-1.0256767257159212,1.0558e-29
2.0000000000757048,-2.248530785256678,-0.21437419036125244,1.617e-30
2.000000000081207,-0.5778655157632377,-1.7441535872769909,2.5283e-27
2.0000000000842415,-0.6448516769171365,-0.20998950351407697,3.2698e-26
2.000000000085987,-1.43417383212068,-0.12447755123226512,6.264e-28
2.0000000000862297,-2.185136026201468,-0.36922566720205047,2.0382e-30
2.0000000000902185,-2.137090889915041,-0.13421707746937644,3.8862e-30
2.000000000090242,-1.3933827454757224,-0.10515000901642323,8.4738e-28
2.000000000090791,-1.6294294604463606,-0.982064965272746,3.4085e-29
2.0000000000911933,-0.889662061369379,-0.8200070031691032,2.8685e-27
2.0000000000931606,-2.295899946183994,-0.1970556970038751,1.2146e-30
2.0000000000946336,-1.6929122455220749,-0.3202944747410523,7.1151e-29
2.000000000095298,-1.8011498834140285,-0.010098183003216724,6.1015e-29
2.0000000000959632,-1.352490962912291,-0.027205125950081017,1.3004e-27
2.000000000097776,2.8592018445879113,-1.8757135774809943,1.5984e-22
2.0000000001019425,-2.724786611304794,-0.5242501769025261,1.0153e-31
2.000000000103326,-1.329300442399783,-1.181465802136348,1.4915e-28
2.000000000104867,-0.7960867798667933,-1.1126441664177733,2.5091e-27
2.0000000001075207,-2.3334310773094527,-0.6175213554773138,6.9357e-31
2.0000000001106097,-1.7854635584730243,-0.015897535295812358,6.7805e-29
2.000000000112496,-1.2591207056088218,-1.6099431349251931,1.2283e-28
2.0000000001144977,-0.29715124332614484,-1.4661052636576672,1.1895e-26
2.000000000120209,-2.075421647162668,-1.9500253796361546,1.7903e-30
2.0000000001231903,2.9986952765689843,-1.8658353514713366,2.3069e-22
2.000000000125496,-2.3374484485801967,-0.4842885646193761,7.3439e-31
2.0000000001262777,0.6115510222085008,-1.846299264832946,2.6747e-25
2.000000000127744,3.264968905301097,-1.8107814772852024,4.8446e-22
2.000000000128691,-1.2034271919835247,-0.10138514927939654,2.658e-27
2.0000000001318563,-1.426163807113794,-0.08241404807793322,7.2366e-28
2.000000000137065,-2.446321678058902,-0.03530130204225264,5.6953e-31
2.0000000001431144,-0.9585855820115836,-1.0767649853696675,1.2462e-27
2.0000000001501794,1.142679651822471,-0.3190769901787894,1.944e-23
2.000000000151525,-1.610137399045543,-1.9287743408803706,1.6634e-29
2.000000000152907,-1.724580370154543,-1.334739546045319,1.299e-29
2.0000000001530447,-1.0178044084978894,-0.3407204082786637,4.2368e-27
2.00000000015369,-1.2320257370030607,-0.5496094465490154,8.4986e-28
2.00000000015394,-1.2324093569719698,-0.5496329497032608,8.4797e-28
2.000000000154145,-1.2887692198080791,-0.45002927102141443,7.5603e-28
2.0000000001549036,-1.995118677779281,-0.008412480099835262,1.3953e-29
2.0000000001568132,-1.2406743486256502,-0.5752564980490961,7.6663e-28
2.0000000001569,-1.5935613497263321,-1.5367673800168875,2.2627e-29
2.000000000160738,0.6875081503249544,-0.2114284573611098,5.7822e-24
2.0000000001624754,-3.138673672085794,-0.07296734147268774,1.8555e-32
2.00000000016268,-1.8530423138489018,-1.8444965965459892,5.2174e-30
2.000000000163409,0.6933104273501419,-1.8474277907869838,3.5677e-25
2.000000000165431,1.1807093991526438,-0.1993067854978532,2.8318e-23
2.00000000016721,2.804369407524502,-1.715100476868476,1.5993e-22
2.0000000001686837,-0.710415013164984,-0.1320927693253282,2.9155e-26
2.00000000016927,-0.8283800274028715,-0.2906477562366666,1.1934e-26
2.0000000001770055,-2.1599506904019723,-0.02096266626813484,3.9546e-30
2.000000000177839,-3.1674238468790885,-0.07613710101925637,1.6292e-32
2.0000000001814455,-2.1818748157849566,-0.08650084719818123,3.0402e-30
2.0000000001842833,-1.1887496036717473,-0.120306788291127,2.7677e-27
2.0000000001905787,-1.2722112025383991,-0.5875377055825095,6.2336e-28
2.000000000191873,-2.1258942025755276,-0.16106946581574225,4.0377e-30
2.0000000001919824,-2.1858172813192,-0.08466850367153739,2.9646e-30
2.0000000001944547,1.6240298535840485,-1.180143033623493,1.4154e-23
2.0000000001961444,-0.5365765962563616,-1.680256875242476,3.2548e-27
2.0000000001967324,-2.175906114767163,-0.08906234359985642,3.1595e-30
2.000000000196863,-2.279018811076803,-0.020322464256255036,1.7013e-30
2.000000000199473,-1.8848274766159003,-1.9087550925015202,4.4193e-30
2.000000000202178,-2.0420230547614238,-0.03140213321482209,9.3493e-30
2.0000000002043326,-2.1839536171418765,-0.09045472589346994,2.9776e-30
2.000000000205004,-2.7051608178660005,-0.5835967599832134,1.0965e-31
2.000000000208024,1.471200986384152,-1.2475904556684911,8.3185e-24
2.00000000021375,0.5710699828403832,-0.4091832585118833,2.5057e-24
2.000000000214353,-2.3977934655022444,-0.5109437311236202,5.189e-31
2.0000000002194493,-1.218621656079626,-0.07223344060797843,2.6025e-27
2.00000000022228,3.2679283807974535,-1.8885430526793774,4.5483e-22
