1.000000e-02	3.893727e-15
1.013925e-02	3.893719e-15
1.028045e-02	3.893710e-15
1.042361e-02	3.893701e-15
1.056876e-02	3.893692e-15
1.071593e-02	3.893683e-15
1.086516e-02	3.893674e-15
1.101646e-02	3.893665e-15
1.116987e-02	3.893655e-15
1.132541e-02	3.893646e-15
1.148312e-02	3.893636e-15
1.164303e-02	3.893626e-15
1.180517e-02	3.893616e-15
1.196956e-02	3.893606e-15
1.213624e-02	3.893596e-15
1.230524e-02	3.893585e-15
1.247660e-02	3.893575e-15
1.265034e-02	3.893564e-15
1.282650e-02	3.893553e-15
1.300511e-02	3.893542e-15
1.318621e-02	3.893531e-15
1.336984e-02	3.893520e-15
1.355602e-02	3.893508e-15
1.374479e-02	3.893497e-15
1.393619e-02	3.893485e-15
1.413026e-02	3.893473e-15
1.432703e-02	3.893461e-15
1.452654e-02	3.893449e-15
1.472883e-02	3.893436e-15
1.493393e-02	3.893424e-15
1.514189e-02	3.893411e-15
1.535275e-02	3.893398e-15
1.556654e-02	3.893385e-15
1.578331e-02	3.893371e-15
1.600310e-02	3.893358e-15
1.622595e-02	3.893344e-15
1.645191e-02	3.893330e-15
1.668101e-02	3.893316e-15
1.691330e-02	3.893302e-15
1.714882e-02	3.893287e-15
1.738762e-02	3.893272e-15
1.762975e-02	3.893258e-15
1.787526e-02	3.893242e-15
1.812418e-02	3.893227e-15
1.837656e-02	3.893212e-15
1.863246e-02	3.893196e-15
1.889193e-02	3.893180e-15
1.915501e-02	3.893164e-15
1.942175e-02	3.893147e-15
1.969220e-02	3.893131e-15
1.996642e-02	3.893114e-15
2.024447e-02	3.893097e-15
2.052638e-02	3.893079e-15
2.081222e-02	3.893062e-15
2.110203e-02	3.893044e-15
2.139589e-02	3.893026e-15
2.169384e-02	3.893007e-15
2.199593e-02	3.892989e-15
2.230223e-02	3.892970e-15
2.261280e-02	3.892951e-15
2.292769e-02	3.892931e-15
2.324697e-02	3.892912e-15
2.357069e-02	3.892892e-15
2.389893e-02	3.892872e-15
2.423173e-02	3.892851e-15
2.456916e-02	3.892830e-15
2.491130e-02	3.892809e-15
2.525820e-02	3.892788e-15
2.560993e-02	3.892766e-15
2.596656e-02	3.892744e-15
2.632815e-02	3.892722e-15
2.669478e-02	3.892700e-15
2.706652e-02	3.892677e-15
2.744343e-02	3.892653e-15
2.782559e-02	3.892630e-15
2.821308e-02	3.892606e-15
2.860596e-02	3.892582e-15
2.900430e-02	3.892557e-15
2.940820e-02	3.892532e-15
2.981772e-02	3.892507e-15
3.023295e-02	3.892482e-15
3.065395e-02	3.892456e-15
3.108082e-02	3.892430e-15
3.151363e-02	3.892403e-15
3.195248e-02	3.892376e-15
3.239743e-02	3.892348e-15
3.284857e-02	3.892321e-15
3.330600e-02	3.892293e-15
3.376980e-02	3.892264e-15
3.424006e-02	3.892235e-15
3.471687e-02	3.892206e-15
3.520031e-02	3.892176e-15
3.569049e-02	3.892146e-15
3.618750e-02	3.892115e-15
3.669142e-02	3.892084e-15
3.720237e-02	3.892053e-15
3.772042e-02	3.892021e-15
3.824570e-02	3.891989e-15
3.877828e-02	3.891956e-15
3.931829e-02	3.891922e-15
3.986581e-02	3.891889e-15
4.042096e-02	3.891855e-15
4.098384e-02	3.891820e-15
4.155455e-02	3.891785e-15
4.213322e-02	3.891749e-15
4.271994e-02	3.891713e-15
4.331483e-02	3.891677e-15
4.391801e-02	3.891639e-15
