3.676471e+01	2.205421e+22
3.687512e+01	2.192234e+22
3.698586e+01	2.179125e+22
3.709694e+01	2.166095e+22
3.720835e+01	2.153143e+22
3.732010e+01	2.140268e+22
3.743218e+01	2.127470e+22
3.754459e+01	2.114749e+22
3.765735e+01	2.102104e+22
3.777044e+01	2.089534e+22
3.788388e+01	2.077040e+22
3.799765e+01	2.064620e+22
3.811177e+01	2.052275e+22
3.822623e+01	2.040003e+22
3.834103e+01	2.027805e+22
3.845617e+01	2.015680e+22
3.857167e+01	2.003627e+22
3.868751e+01	1.991646e+22
3.880369e+01	1.979737e+22
3.892023e+01	1.967899e+22
3.903712e+01	1.956132e+22
3.915435e+01	1.944436e+22
3.927194e+01	1.932809e+22
3.938989e+01	1.921252e+22
3.950818e+01	1.909763e+22
3.962684e+01	1.898344e+22
3.974584e+01	1.886993e+22
3.986521e+01	1.875709e+22
3.998494e+01	1.864494e+22
4.010502e+01	1.853345e+22
4.022546e+01	1.842263e+22
4.034627e+01	1.831247e+22
4.046744e+01	1.820297e+22
4.058897e+01	1.809412e+22
4.071087e+01	1.798593e+22
4.083313e+01	1.787838e+22
4.095577e+01	1.777148e+22
4.107877e+01	1.766521e+22
4.120213e+01	1.755959e+22
4.132587e+01	1.745459e+22
4.144999e+01	1.735022e+22
4.157447e+01	1.724647e+22
4.169933e+01	1.714335e+22
4.182456e+01	1.704084e+22
4.195017e+01	1.693894e+22
4.207616e+01	1.683765e+22
4.220252e+01	1.673697e+22
4.232926e+01	1.663690e+22
4.245639e+01	1.653741e+22
4.258389e+01	1.643853e+22
4.271178e+01	1.634023e+22
4.284006e+01	1.624253e+22
4.296872e+01	1.614541e+22
4.309776e+01	1.604886e+22
4.322719e+01	1.595290e+22
4.335701e+01	1.585751e+22
4.348723e+01	1.576269e+22
4.361783e+01	1.566844e+22
4.374882e+01	1.557475e+22
4.388021e+01	1.548162e+22
4.401199e+01	1.538904e+22
4.414417e+01	1.529702e+22
4.427675e+01	1.520556e+22
4.440972e+01	1.511463e+22
4.454309e+01	1.502426e+22
4.467687e+01	1.493442e+22
4.481104e+01	1.484512e+22
4.494562e+01	1.475635e+22
4.508060e+01	1.466812e+22
4.521599e+01	1.458041e+22
4.535178e+01	1.449322e+22
4.548798e+01	1.440656e+22
4.562459e+01	1.432042e+22
4.576162e+01	1.423479e+22
4.589905e+01	1.414967e+22
4.603689e+01	1.406506e+22
4.617515e+01	1.398096e+22
4.631383e+01	1.389736e+22
4.645292e+01	1.381426e+22
4.659243e+01	1.373166e+22
4.673236e+01	1.364955e+22
4.687270e+01	1.356793e+22
4.701347e+01	1.348680e+22
4.715467e+01	1.340616e+22
4.729628e+01	1.332600e+22
4.743832e+01	1.324631e+22
4.758079e+01	1.316711e+22
4.772369e+01	1.308837e+22
4.786701e+01	1.301011e+22
4.801077e+01	1.293232e+22
4.815496e+01	1.285499e+22
4.829958e+01	1.277812e+22
4.844463e+01	1.270172e+22
4.859012e+01	1.262576e+22
4.873605e+01	1.255027e+22
4.888242e+01	1.247522e+22
4.902922e+01	1.240063e+22
4.917647e+01	1.232648e+22
4.932416e+01	1.225277e+22
4.947229e+01	1.217951e+22
4.962086e+01	1.210668e+22
4.976989e+01	1.203429e+22
4.991936e+01	1.196233e+22
5.006928e+01	1.189080e+22
5.021965e+01	1.181970e+22
5.037047e+01	1.174902e+22
5.052174e+01	1.167877e+22
5.067347e+01	1.160894e+22
5.082565e+01	1.153952e+22
5.097830e+01	1.147052e+22
5.113140e+01	1.140193e+22
5.128496e+01	1.133375e+22
5.143898e+01	1.126598e+22
5.159346e+01	1.119862e+22
5.174841e+01	1.113166e+22
5.190382e+01	1.106509e+22
5.205970e+01	1.099893e+22
5.221605e+01	1.093316e+22
5.237286e+01	1.086779e+22
5.253015e+01	1.080280e+22
5.268791e+01	1.073821e+22
5.284614e+01	1.067400e+22
5.300485e+01	1.061017e+22
5.316404e+01	1.054673e+22
5.332370e+01	1.048366e+22
5.348385e+01	1.042098e+22
5.364447e+01	1.035866e+22
5.380558e+01	1.029672e+22
5.396717e+01	1.023516e+22
5.412924e+01	1.017395e+22
5.429181e+01	1.011312e+22
5.445486e+01	1.005265e+22
5.461840e+01	9.992537e+21
5.478243e+01	9.932787e+21
5.494695e+01	9.873394e+21
5.511197e+01	9.814356e+21
5.527749e+01	9.755670e+21
5.544350e+01	9.697336e+21
5.561001e+01	9.639351e+21
5.577702e+01	9.581712e+21
5.594453e+01	9.524418e+21
5.611254e+01	9.467467e+21
5.628106e+01	9.410856e+21
5.645009e+01	9.354584e+21
