0.769291 2.07739e+15
0.762853 1.88313e+15
0.756522 1.69219e+15
0.750296 1269302148090000
0.744171 1.86366e+15
0.738145 2118290438550000
0.732216 2.16657e+15
0.726382 2.13121e+15
0.72064 2087759149850000
0.714988 2.26395e+15
0.709424 2301707475683333
0.703945 2.06134e+15
0.698551 2081789681175000
0.693239 2304578506083333
0.688007 2236096374125000
0.682853 2125645024440000
0.677776 2279424564733333
0.672774 2.24484e+15
0.667846 2128629476610000
0.662989 2138231837500000
0.658202 2.12908e+15
0.653483 1.74671e+15
0.648832 1.72099e+15
0.644247 2059401204508334
0.639726 2.02698e+15
0.635268 2090979073190000
0.632184 2.12469e+15
0.63 2129033707156067
0.626536 2.08298e+15
0.622259 2004142901856667
0.61804 2028544482625000
0.613878 2050799855940000
0.609772 2.04573e+15
0.60572 1.97787e+15
0.602916 1863648738201600
0.600929 1.91884e+15
0.597777 1.91066e+15
0.593882 1.72125e+15
0.590038 1632632642565000
0.586244 1.63533e+15
0.582498 1.76576e+15
0.5788 1870017998625000
0.575148 1.91306e+15
0.571542 1.94117e+15
0.567981 1913681745375000
0.564464 1.90201e+15
0.56099 1.88017e+15
0.557559 1964411549790000
0.55417 1.98679e+15
0.550821 1.92858e+15
0.547513 2.03292e+15
0.545221 1.88462e+15
0.543595 2.31877e+15
0.541014 2335518092750000
0.537823 2.2479e+15
0.534668 2283032858956667
0.531551 2.49857e+15
0.528469 2.609e+15
0.525423 2.99215e+15
0.522412 2.9782e+15
0.519435 3598101631800000
0.516493 3.10049e+15
0.513583 3489315507166667
0.510705 3.75264e+15
0.50786 4918659592350001
0.505047 4371131413266667
0.502264 4243247299500000
0.499512 4519507136666666
0.49679 4388809637566667
0.494097 3.56982e+15
0.491434 4814133910016668
0.488799 6006203567633334
0.486192 5869024218750001
0.483612 6022425010550000
0.48106 7185633842949999
0.478535 6956209474650001
0.476036 7370848430533333
0.473563 6172034650833333
0.471116 3.7671e+15
0.468694 8457555149483334
0.466296 8822584148833333
0.463452 10811222573391332
0.461341 9630615879594668
0.45948 11611349016576000
0.456947 12126226075950000
0.454668 11145819474366666
0.452412 11578321673533332
0.450177 9701026256250000
0.447965 13245857246600000
0.445775 15045735466883332
0.443605 14126860414650002
0.441457 13394553301850000
0.439542 15991152839346668
0.438696 28845647464464000
0.437223 35028008882100004
0.435136 32280608817183328
0.433069 29718787192450000
0.431021 33225063580799992
0.428993 29635438770833340
0.426983 26851430772716668
0.424993 35371342835400000
0.423021 36430403962383336
0.421067 31377337213216668
0.419131 32747795715000004
0.417212 40246493952833344
0.415312 41168738818333344
0.413428 39368260489949992
0.411562 29896291369766672
0.409712 33677260242500000
0.407879 45874524616950000
0.406062 43438476907566672
0.404261 32496845537383336
0.402477 31725779960549996
0.400707 36798607489583336
0.398954 47803541592050008
0.397215 40256254812150008
0.395492 49192873433000008
0.393784 41712773923183336
0.39209 30312802578750004
0.390411 26374262446683336
0.388746 16733232461633336
0.387095 36850489165500000
0.385458 18995781592516668
0.383835 27105775250000000
0.382226 13913906498100004
0.38063 18968686689483336
0.379048 18906122980983332
0.377478 24790957156350000
0.375921 46198503633333336
0.374378 46943271262933336
0.372846 56432659619100000
0.371328 60423308308883336
0.369821 53361075783033336
0.368327 47412325248750008
0.366845 33092726130566672
0.365374 37924516456683344
0.363916 61949276525550000
0.362757 23469197278305336
0.362037 17481989382362662
0.361033 20904922051250004
0.359609 34290302326799996
0.358196 38096807453933328
0.356794 65479333002416664
0.355403 48909419153550000
0.354023 62085839505833344
0.352654 55078101463183328
0.351295 48660325032299992
0.349946 41671147298250000
0.348608 36933503959916672
0.34728 54590085375000000
0.345962 91205740718333344
0.344654 129283603669500032
0.343356 166312346175000000
0.342067 109417067742666672
0.340789 128400105662500000
0.339519 142325673426000016
0.338259 111801729051833312
0.337009 135962080520166656
0.335768 102186358486500000
0.334536 93280948770833344
0.333312 111901622723499984
0.332098 56033977315050000
0.330893 77157780522050016
0.329696 101207182741000016
0.328508 113234559037500016
0.327328 66156173030933336
0.326157 25325783015433336
0.324994 32240381169149996
0.32384 103081488490000016
0.322694 159081469212500032
0.321555 158467179087000000
0.320425 136670957655333360
0.319303 85230850569450016
0.318188 178587883527000032
0.317081 207666113541666688
0.315982 188520380392000000
0.314891 209496570780000000
0.313268 275715069606000032
0.311129 247329080321999968
0.30902 239618522116666720
0.306939 264477809178000032
0.304886 270788178916666720
0.30286 289443920710000000
0.300861 296581568574000064
0.298888 312254908933333312
0.296941 329465161144666688
0.295019 340469205192000000
0.293122 364997133871333376
0.291249 355713094906000000
0.2894 357742573650000000
0.287574 384599070971333312
0.285771 342487296484666688
0.28399 387401461655999936
0.282232 332502574082000000
0.280495 433487394166666688
0.27878 496932709992000000
0.277085 491434344986666624
0.275411 490860232005999936
0.273757 501901134462000000
0.272122 497786257433333440
0.270507 422493412499333312
0.268911 466069010760000000
0.267334 478109641914666752
0.265775 494387372943333376
0.264235 524912469900000000
0.262712 538079886112000064
0.261206 584221988128666752
0.259718 617962171086000000
0.258246 577349135174000000
0.256791 660575160500000128
0.255353 521428185264000000
0.25393 525314488125333376
0.252523 607637127258666624
0.251132 638083564206000000
0.250442 655122143797333504
0.249756 739602051350000000
0.248395 756661700723333376
0.247049 705368989044000000
0.245717 773596650554000000
0.244399 627590606166000128
0.243096 711097968750000128
0.241806 835798396498000000
0.24053 893052007249999872
0.239268 924717666690000128
0.238018 648410169041333376
0.236782 867865576783333248
0.235558 898680397590000128
0.234347 899694742883999872
0.233148 1072553268568666496
0.231962 562360650090000000
0.230787 926667944683333504
0.229625 646227896436666752
0.228474 1305510819060000000
0.227334 1438395175588000000
0.226206 1461892564790667008
0.225089 1427698203750000128
0.223983 1388808062825333504
0.222887 1569535282947333376
0.221803 1464927957600000000
0.220729 1542956826147333376
0.219665 1564745874466666752
0.218611 1578533505684000000
0.217568 1580949393848666624
0.216534 1625237344846666752
0.21551 1600553543652000000
0.214496 1686674564166666496
0.213492 1623061154306667008
0.212496 1549814046066000384
0.21151 1386143999895333376
0.210533 1779463848662667008
0.209565 1724508092700000256
0.208606 1981759281659333632
0.207656 1828875137595333376
0.206714 1921473706194000128
0.205781 2029043400039333632
0.204856 2054729578800000000
0.203939 2183833778459999744
0.203031 2225788070960667392
0.202131 2510512641076000256
0.201238 2254892308848000256
0.200354 2346662051066667008
0.199477 2537802726224000512
0.198608 2423838976542000640
0.197746 2501112044296000000
0.196892 2455332935304667136
0.196045 2513818588200000000
0.195205 2625327321215333376
0.194373 2590074355712667136
0.193548 2531013252011999744
0.192729 2666114655658667008
0.191918 2755178322916666368
0.191113 2761888676723999744
0.190315 2765199987900000256
0.189524 2765029706668666368
0.188739 2853228672420000256
0.187961 2669013550816666624
0.187189 2407354999882000384
0.186423 2800133372724000256
0.185664 2828311986431333376
0.184911 2805834783549332992
0.184163 2953954263150000640
0.183422 2918019249380666368
0.182687 2736090716272000000
0.181958 2630343393414000128
0.181234 2807236058600000000
0.180517 2833832529483333632
0.179805 2990402847276000256
0.179098 2862712400528000512
0.178397 2954853765952666624
0.177702 2885059990008000000
0.177012 2798682844300000256
0.176327 2612864909270000128
0.175647 2695297636452000256
0.174973 2885391590703332864
0.174304 3042239320278000128
0.17364 3179090355000000000
0.172981 2864391554132666880
0.172327 3257340098527333376
0.171678 3446351407008000000
0.171034 3102444871127333888
0.170394 3390054815316666368
0.16976 3408093063666000384
0.16913 3351273038189999616
0.168504 3314600617760000512
0.167884 3390293314128000000
0.167268 3499787556116666368
0.166656 3422491574448667136
0.166049 3455636810580000256
0.165446 3457241612251333120
0.164848 3567406938466000384
0.164254 3648647300400000000
0.163664 3606144503612000768
0.163079 3522495610911333888
0.162497 3668560023480000512
0.16192 3653127103859333120
0.161347 3709661797733333504
0.160778 3658070302235999744
0.160213 3794580365113333248
0.159651 3721508050233332736
0.159094 4031940751422000640
0.158541 3895268135833333760
0.157991 3972090447223333376
0.157445 3859012342572000768
0.156903 4026492644752666624
0.156365 4146157492803333632
0.155831 4038480640350000128
0.1553 4068338587484000256
0.154772 3743484123635333632
0.154249 4052255939094000128
0.153728 4084661948664001024
0.153212 4112712437283333632
0.152698 4191770443715999744
0.152189 4154467557151333376
0.151682 4129281617687999488
0.151179 4252336957260000256
0.150679 4350612192666667008
0.150183 4372375685856666624
0.14969 4255080130391999488
0.1492 4299737808175333376
0.148713 4101256598750666752
0.148229 4190286946649999872
0.147749 4042317721721333248
0.147271 4272336853199333376
0.146797 4264578347561999872
0.146326 4159928326605333504
0.145857 4044201562500000768
0.145392 4273180924913999872
0.14493 4373144204273999360
0.144471 4292839712548000256
0.144014 4386527334192001024
0.143561 4423032282950000640
0.14311 4434895567526666240
0.142662 4543503457950000128
0.142217 4480811522335333888
0.141774 4545199211293333504
0.141335 4559192736150000128
0.140898 4569359191002000896
0.140464 4509556214423333376
0.140032 4669271875338000384
0.139603 4681691379968666624
0.139177 4556664228400000000
0.138753 4226711036723999744
0.138332 4668427234824667136
0.137914 4767573595592001536
0.137498 4735923439104000000
0.137084 4734648058583332864
0.136673 4658771724417999872
0.136264 4774083060167999488
0.135858 4629259698697332736
0.135455 4764337202597334016
0.135053 4708440596250000384
0.134654 4772624182136668160
0.134258 4747946214316666880
0.133863 4788378082752000000
0.133471 4859974766821999616
0.133082 4769393718166667264
0.132694 4875534163800000512
0.132309 4960267633125999616
0.131926 4973273704367332352
0.131545 4965968040264000512
0.131167 4971264318499999744
0.13079 5043286868253333504
0.130416 5062924278749999104
0.130044 4986652499427333120
0.129674 5086999656671333376
0.129306 5068444909800000512
0.12894 4959548430573333504
0.128577 4871611262698000384
0.128215 4812098884848001024
0.127855 4739364898046666752
0.127498 4753602827783333888
0.127142 4817604789623999488
0.126788 4752217067162668032
0.126437 4905319138911333376
0.126087 5017235881667999744
0.125739 5066483255833333760
0.125393 5103237481244667904
0.125049 5052056001588000768
0.124707 5222927061834665984
0.124367 5249490118984666112
0.124028 5317446920100000768
0.123692 5482890920503333888
0.123357 5362944628066666496
0.123024 5398314377117999104
0.122693 5545774212232667136
0.122364 5562929361116667904
0.122036 5667560514792000512
0.12171 5661460897712665600
0.121386 5746402020638000128
0.121064 5839961360328000512
0.120743 5900830777016666112
0.120424 5876591898811333632
0.120107 5768827511304000512
0.119791 5715072576049333248
0.119477 5673133278917999616
0.119165 5584989056850000896
0.118854 5396653061600666624
0.118545 5561340983187999744
0.118237 5476589688528000000
0.117931 5524090673515334656
0.117627 5502923046666667008
0.117324 5598348025577999360
0.117023 5650423178488666112
0.116723 5667027692003333120
0.116425 5675760111041999872
0.116129 5644278378899999744
0.115833 5704671748089333760
0.11554 5656692696750000128
0.115248 5556936581261334528
0.114957 5610736670967999488
0.114668 5597159467200000000
0.11438 5764694451848000512
0.114094 5807503679352666112
0.113809 5890618767257999360
0.113525 5918427122366000128
0.113243 5914061053133333504
0.112963 5991656651411999744
0.112683 5935419686655333376
0.112406 5989967312995333120
0.112129 6151048458006000640
0.111854 6235564073616666624
0.11158 6284933581354000384
0.111308 6119845388748000256
0.111036 6116245787196665856
0.110767 6154719290750000128
0.110498 6190745384999999488
0.110231 6258303713316667392
0.109965 6243910695394666496
0.1097 6073275905952001024
0.109437 6076881409745999872
0.109175 6110543115066668032
0.108914 6166654004195999744
0.108654 6045340185854666752
0.108396 6237461629329999872
0.108139 6079556713464000512
0.107883 6038320446383333376
0.107628 6045894519690667008
0.107374 6121362608177998848
0.107122 5903636340730668032
0.106871 6164332067287333888
0.106621 5770008103950001152
0.106372 6339364227744000000
0.106124 6253238943790001152
0.105878 6324935945580001280
0.105633 6487330235006666752
0.105388 6510754161183334400
0.105145 5977207926929999872
0.104903 6400642940985333760
0.104662 6629448104344000512
0.104423 6639516946458000384
0.104184 6522532916666667008
0.103946 6735811811106000896
0.10371 6844413513612001280
0.103474 6669703600555999232
0.10324 6798462369805999104
0.103007 6780349584600000512
0.102774 6568208819308000256
0.102543 6693614752528666624
0.102313 6798688386930000896
0.102084 6715338762674000896
0.101856 6783250585333332992
0.101629 6818731385310001152
0.101403 6833711227459999744
0.101178 6621886734632000512
0.100953 6895698101418000384
0.10073 7100714146900000768
0.100508 7102756950326668288
0.100287 6954972433200002048
0.100067 7058642429358001152
0.0998477 7206608008108666880
0.0996294 7193370780150001664
0.0994121 7191606750561333248
0.0991958 7256401110160667648
0.0989804 7011081132582000640
0.0987659 6887281988001999872
0.0985524 6953171535000000512
0.0983397 7080809661198000128
0.098128 7082778987570000896
0.0979172 7105570307602667520
0.0977073 7145013174168000512
0.0974983 7137770869900000256
0.0972902 7088840524471332864
0.097083 7204595782074000384
0.0968767 7058021470833333248
0.0966712 7264973437881334784
0.0964666 7119292342049998848
0.0962629 7325593284589999104
0.09606 7351974008608666624
0.095858 7274574163794001920
0.0956568 7342268530642000896
0.0954565 7154448818383334400
0.095257 7331616081966000128
0.0950583 7458470052884668416
0.0948605 7403632666985333760
0.0946635 7452221671998000128
0.0944673 7357320045249998848
0.0942719 7391425961924001792
0.0940773 7502263961430000640
0.0938836 7457511516177334272
0.0936906 7424272170648666112
0.0934984 7382082873750000640
0.093307 7472049193884001280
0.0931164 7386550797479334912
0.0929265 7597179273780000768
0.0927375 7586288557127999488
0.0925492 7613477823350001664
0.0923616 7556217184236000256
0.0921749 7570654583758001152
0.0919888 7558720634236666880
0.0918036 7652137946429999104
0.091619 7684255921966665728
0.0914352 7708839985717999616
0.0912522 7723252960056000512
0.0909336 7699279850795835392
0.0904823 7644229593270834176
0.0900355 7773895164375000064
0.0895931 7718827897091665920
0.0891549 7801541848345833472
0.0887211 7887452183474999296
0.0882915 7890985319116667904
0.087866 7879738664583333888
0.0874445 7915675796362501120
0.0870271 7902228107795833856
0.0866137 7924162262904166400
0.0862042 7918335894600000512
0.0857985 7938680984375000064
0.0853967 7876962263916668928
0.0849985 7967060506762500096
0.0846041 8001540522383333376
0.0842133 7907100933279166464
0.0838261 7865685089062500352
0.0834425 7845326393075000320
0.0830624 7795945876979166208
0.0826857 7828386969375000576
0.0823124 7769719507829167104
0.0819424 7865288141562501120
0.0815758 7910663927662499840
0.0812124 7976790447216666624
0.0808523 7932900878787501056
0.0804953 7947801857512500224
0.0801415 7910875529374998528
0.0797907 7877363101183334400
0.0794431 8040503422350000128
0.0790984 8151381093649999872
0.0787567 8131701257595833344
0.078418 8093525182499999744
0.0780822 8098977639012501504
0.0777492 8149210444433333248
0.077419 8125143844312499200
0.0770917 8103345057866665984
0.0767671 8069507268229167104
0.0764452 8162994414487499776
0.076126 7970067160891665408
0.0758095 8219331850004167680
0.0754956 8111172750974998528
0.0751843 8229108459687501824
0.0748755 8293336462245833728
0.0745693 8333004183149999104
0.0742655 8314834469295832064
0.0739642 8278096021670831104
0.0736654 8353209552187499520
0.073369 8288932473208333312
0.0730749 8282342849787501568
0.0727832 8302851620625001472
0.0724938 8320873547258333184
0.0722067 8427830301875001344
0.0719218 8310317055300000768
0.0716392 8450354298650001408
0.0713588 8446126297641667584
0.0710806 8210304793575001088
0.0708046 8382264833854168064
0.0705307 8477323445845831680
0.0702589 8519421537600000000
0.0699892 8563572222558330880
0.0697216 8594561547224999936
0.0694559 8522011476562500608
0.0691924 8533935205562501120
0.0689308 8592140119649999872
0.0686711 8511146688712501248
0.0684135 8579910382387500032
0.0681577 8530348171145833472
0.0679039 8695381501462501376
0.0676519 8707011210333333504
0.0674018 8746085104154168320
0.0671535 8599353397012500480
0.0669071 8594158478125000704
0.0666625 8738438739533334528
0.0664196 8715969374849999872
0.0661785 8815888672745833472
0.0659392 8862941147550000128
0.0657016 8833866943125000192
0.0654657 8662719577129166848
0.0652314 8580578529520833536
0.0649989 8619510558450000896
0.064768 8600230069116666880
0.0645387 8485871718229166080
0.0643111 8587055580862501888
0.064085 8611612267670833152
0.0638605 8643670233991667712
0.0636376 8740966163250000896
0.0634163 8867975533854164992
0.0631965 8685630701337500672
0.0629782 8828784054300000256
0.0627614 8725753532912500736
0.0625676 8912563580669335552
0.0623536 8807556021288000512
0.0621199 8788806626666665984
0.061909 8743718826775000064
0.0616994 8831040342150000640
0.0614914 8986211440091667456
0.0612847 9004600798229166080
0.0610793 9227167643400001536
0.0608754 9186136822316666880
0.0606728 9046047274358334464
0.0604716 9181709024400002048
0.0602717 9216459171562501120
0.0600731 9418463745662500864
0.0598758 9380119812787503104
0.0596798 9584663575554166784
0.0594851 9527705977320837120
0.0592917 9490491041249998848
0.0590995 9606937535258333184
0.0589085 9626562508066668544
0.0587188 9568988868037502976
0.0585303 9411070598475001856
0.058343 9586795247395833856
0.0581569 9638848208549998592
0.057972 9826581675116666880
0.0577882 9289346639629166592
0.0576056 9402621499200000000
0.0574242 9449275456249999360
0.0572439 9728825749066665984
0.0570647 9695628081112500224
0.0567981 9763883514600001536
0.0564464 9965763424866666496
0.056099 9746057479166668800
0.0557559 10176620055750002688
0.055417 10046105184383334400
0.0550821 10112726812249999360
0.0547513 10005495988500000768
0.0544244 10322838935416668160
0.0541014 10037296361399998464
0.0537823 10211747900849999872
0.0534668 10132394939150000128
0.0531551 10187830841533333504
0.0528469 10007187558750001152
0.0525423 9946953374116669440
0.0522412 9964860552633333760
0.0519435 10047973770899998720
0.0516493 9868808503799998464
0.0513583 9719776844583333888
0.0510705 9919000936950001664
0.050786 9434621908133335040
0.0505047 9494330113416667136
0.0502264 9494790987000000512
0.0499512 9259892441666668544
0.049679 9159815026350000128
0.0494097 9346746882149998592
0.0491434 9356183679266666496
0.0488799 9124638654816669696
0.0486192 8949253125000000512
0.0483612 9026840196400001024
0.048106 8848084502599999488
0.0478535 9237920233800001536
0.0476036 8937621415450000384
0.0473563 9031208436250002432
0.0471116 9001129380750000128
0.0468694 8578170596566666240
0.0466296 8778714945883333632
0.0463923 8725946339399998464
0.0461574 8606052954166668288
0.0459249 8417042974583333888
0.0456947 8613731959349999616
0.0454668 8592637276466667520
0.0452412 8745878938549998592
0.0450177 8477284938749999104
0.0447965 8349960249949999104
0.0445775 8288221522700002304
0.0443605 8224062467850001408
0.0441457 8124832575300000768
0.043933 8077418519583333376
0.0437223 8349506390700002304
0.0435136 8065954101883333632
0.0433069 8143139825883332608
0.0431021 8009613541800000512
0.0428993 8068256843749999616
0.0426983 8028106927283334144
0.0424993 7880509858650000384
0.0423021 7906777644250001408
0.0421067 7777084342616667136
0.0419131 7674133409999998976
0.0417212 7659620180433334272
0.0415312 7557843096500000768
0.0413428 7378836034500000768
0.0411562 7433401872600000512
0.0409712 7469103649583334400
0.0407879 7453575031500000256
0.0406062 7520422903499999232
0.0404261 7334650230049998848
0.0402477 7275534608400001024
0.0400707 7333318909583333376
0.0398954 7231459279699999744
0.0397215 6345078974730000384
0.0395492 6911395441000000512
0.0393784 7080851021533334528
0.039209 6123916882124999680
0.0390411 6813640857238333440
0.0388746 6455549237608334336
0.0387095 5931443419230002176
0.0385458 6362837844733333504
0.0383835 6310293537500000256
0.0382226 5696866930634999808
0.038063 6266323570463335424
0.0379048 6078285343866668032
0.0377478 5486291628720000000
0.0375921 5654066865125001216
0.0374378 5554096769108332544
0.0372846 5386338019575000064
0.0371328 5328258150326666240
0.0369821 5360905057609999360
0.0368327 5214652678124999680
0.0366845 4692992741838332928
0.0365374 4629220336171667456
0.0363916 4744829615295000576
0.0362469 4585152229046667264
0.0361033 4746905287250000896
0.0359609 4796052801539999744
0.0358196 4806706907511666688
0.0356794 4872861234114999296
0.0355403 4943803356540000256
0.0354023 5047539853041667072
0.0352654 4977737747895000064
0.0351295 5040371472195000320
0.0349946 5154586776913334272
0.0348608 5097434017608332288
0.034728 5137373456250000384
0.0345962 5253627763901666304
0.0344654 5158852977343333376
0.0343356 5251874196510000128
0.0342067 5329553200313334784
0.0340789 5278366817000000512
0.0339519 5150571204989999104
0.0338259 5229764392929999872
0.0337009 5258382455258333184
0.0335768 5213666459670000640
0.0334536 5420712190499999744
0.0333312 5351816738950000640
0.0332098 5523637482540000256
0.0330893 5374231557626668032
0.0329696 5296314225906666496
0.0328508 5347460311875000320
0.0327328 5433550515234999296
0.0326157 5478618442245001216
0.0324994 5377410603345000448
0.032384 5310717862891667456
0.0322694 5348516447291667456
0.0321555 5187596334795000832
0.0320425 4901160928606667776
0.0319303 5144621044861667328
0.0318188 5202706806150000640
0.0317081 5090455138541666304
0.0315982 5020841212016665600
0.0314891 4881483871185000448
0.0313807 5016433822621666304
0.031273 4874390068643333120
0.0311661 4713670260000001024
0.0310599 4698715742781666304
0.0309545 4620178815868333056
0.0308497 4558064075714998784
0.0307457 4520574488640000000
0.0306423 4489037590041666560
0.0305397 4438585814670000128
0.0304377 4420327855719999488
0.0303364 4410739791316667392
0.0302358 4393772374050000384
0.0301358 4370451357708334080
0.0300366 4338308277235000320
0.0299379 4346841529380000256
0.0298399 4337350396686666240
0.0297426 4327453503939999744
0.0296458 4325589754125000704
0.0295497 4297936299728333312
0.0294543 4284308974085000192
0.0293594 4289907119894999552
0.0292651 4258184606095000064
0.0291715 4251941406249999360
0.0290784 4234074024510000640
0.028986 4222024244751666176
0.0288941 4201945661383333888
0.0288028 4180078470840000512
0.0287121 4175679820666666496
0.028622 4169681567718333440
0.0285324 4169868646365001216
0.028399 4143408441660000768
0.0282232 4116698536253333504
0.0280495 4108566041666667008
0.027878 4085648735280000512
0.0277085 4062615947460000256
0.0275411 4045090724900000256
0.0273757 4055938161839999488
0.0272122 4117685631500000256
0.0270507 4051128127393333760
0.0268911 4086164786160000000
0.0267334 4130072434033334272
0.0265775 4210169858813332480
0.0264235 4178959021500001280
0.0262712 4149234738226666496
0.0261206 4041865496173332480
0.0259718 4085180892000000512
0.0258246 4033339127640000512
0.0256791 3897554170833333760
0.0255353 3941593981499999232
0.025393 3856031880920000000
0.0252523 3867537185806666752
0.0251132 3745821081420000256
0.0249756 3688665411166666752
0.0248395 3645030939693334016
0.0247049 3554629051140000768
0.0245717 3475655475600000000
0.0244399 3436932440326666752
0.0243096 3351934687500000256
0.0241806 3324342353453333504
0.024053 3293758992893333504
0.0239268 3263818311060000256
0.0238018 3236438524066666496
0.0236782 3215507179499999744
0.0235558 3182149930680000512
0.0234347 3161089637160000000
0.0233148 3141034931220000256
0.0231962 3129916192619999744
0.0230787 3108128257666667008
0.0229625 3097471814646666752
0.0228474 3069879251040000000
0.0227334 3061767888726666240
0.0226206 3057174023280000512
0.0225089 3047848033500000256
0.0223983 3048448485939999744
0.0222887 3057148376326666752
0.0221803 3072040099320000512
0.0220729 3054153931920000000
0.0219665 3000340910333332992
0.0218611 3020458885560001024
0.0217568 3036067664720000000
0.0216534 2995047958166666752
0.021551 3023572063500000256
0.0214496 3010767079166666752
0.0213492 3011266754766667264
0.0212496 2905754640360000512
0.021151 2790766761026667008
0.0210533 2797598364600000000
0.0209565 2673880446000000000
0.0208606 2625459635773333504
0.0207656 2588100416459999744
0.0206714 2547248607540000256
0.0205781 2540371347033333760
0.0204856 2503759715366666240
0.0203939 2460826464245999616
0.0203031 2487010281899333120
0.0202131 2453962552653334016
0.0201238 2380513050288000000
0.0200354 2332404653366666752
0.0199477 2289562577101333248
0.0198608 2248385384736000256
0.0197746 2274526687877333504
0.0196892 2257670568950666496
0.0196045 2251296067800000000
0.0195205 2242611949460667136
0.0194373 2197060798650666752
0.0193548 2183585991396000000
0.0192729 2229846536170000128
0.0191918 2197524475416666624
0.0191113 2182118391360000000
0.0190315 2169730995796667136
0.0189524 2136841867004000256
0.0188739 2154648805596000512
0.0187961 2128431060250000128
0.0187189 2110632389644000256
0.0186423 2105131852745999872
0.0185664 2085799382101333504
0.0184911 2080818482320666880
0.0184163 2039612765850000640
0.0183422 2030296239043333632
0.0182687 2028568650829333504
0.0181958 2025015493091999744
0.0181234 2008625800550000128
0.0180517 1977145408783333376
0.0179805 1972184118528000256
0.0179098 1972905787575333120
0.0178397 1964463244151333376
0.0177702 1962418073706000128
0.0177012 1947983381716666368
0.0176327 1954279781454000128
0.0175647 1936794299556000256
0.0174973 1923017430876666880
0.0174304 1906763000188000000
0.017364 1905907552500000000
0.0172981 1912309880148666880
0.0172327 1891876833822000384
