0.000569779 5242010888047210496
0.000651176 4467256800933905920
0.000759707 3695275466468822528
0.000911647 2967732950582074880
0.00113956 2358349782726834688
0.00151941 2032479241514053888
0.00227912 2553268096409467392
0.00455823 8383699795942006784
0.00909829 32078630467023986688
0.00913475 32333299021236060160
0.00917151 32589989359781199872
0.00920858 32850230307551379456
0.00924592 33107159313446215680
0.0092836 33363593310709489664
0.00932155 33631606939303256064
0.00935984 33884768170571157504
0.00939842 34180595017738293248
0.00943735 34454529100821958656
0.00947661 34721431231910191104
0.00951617 35015482785084186624
0.00955607 35284309158094127104
0.0095963 35578818231305056256
0.00963686 35872753945565540352
0.0096778 36172582737301217280
0.00971906 36466209163299319808
0.00976069 36771108194139373568
0.00980266 37081399675549876224
0.00984502 37388575480109170688
0.00988774 37703599944137678848
0.0099308 38014870788783153152
0.00997425 38323725312423034880
0.0100181 38634742201919488000
0.0100624 38994676220767182848
0.010107 39316153199558500352
0.010152 39639988395390672896
0.0101974 40006385794171953152
0.0102432 40348520875189542912
0.0102895 40708764201382830080
0.0103362 41061812795295973376
0.0103832 41445255249243062272
0.0104308 41813422685201391616
0.0104787 42189037613241401344
0.0105271 42559588350180925440
0.010576 42934342718355767296
0.0106253 43324316382232682496
0.010675 43720026717148676096
0.0107253 44126574880604585984
0.010776 44524189108789592064
0.0108272 44919924606744526848
0.0108789 45313678463965618176
0.010931 45733950637137780736
0.0109837 46192154451003654144
0.0110369 46622023470899339264
0.0110906 47070392386705858560
0.0111448 47491656578503843840
0.0111996 47937967725069852672
0.0112549 48419546630838263808
0.0113108 48861502634699612160
0.0113672 49330204820934926336
0.0114242 49826641909696167936
0.0114817 50305019151296593920
0.0115398 50798164330799890432
0.0115986 51293356453828042752
0.0116579 51794878503769980928
0.0117178 52307518662316400640
0.0117784 52820051300731887616
0.0118396 53324982141125722112
0.0119014 53874024404260298752
0.0119639 54405877417843130368
0.012027 54952457452450529280
0.0120908 55478360548605075456
0.0121553 55973107506788220928
0.0122205 56577664846432870400
0.0122864 57194730595218939904
0.012353 57820470148373266432
0.0124203 58405160088975286272
0.0124883 59046575988421550080
0.0125571 59640780552331780096
0.0126267 60247151567991160832
0.012697 60936670138172022784
0.0127682 61608894885838741504
0.0128401 62279098674182766592
0.0129129 62927665231825764352
0.0129865 63591609731688071168
0.0130609 64319582787344809984
0.0131362 64998841883682267136
0.0132123 65724473937411858432
0.0132893 66486721578808172544
0.0133673 67225558454932316160
0.0134461 67984767816602402816
0.0135259 68720153146659241984
0.0136067 69527628864063897600
0.0136884 70314358461470375936
0.0137711 71086088625752735744
0.0138549 71933305680358064128
0.0139396 72728330557595066368
0.0140254 73521645528897052672
0.0141122 74376805036335546368
0.0142001 75283624294894927872
0.0142668 75889696969205170176
0.0143116 76423622352089579520
0.0143567 76760221394682167296
0.014402 77275285570809200640
0.0144477 77553056480432521216
0.0144936 78119457500373286912
0.0145399 78526857597204742144
0.0145864 78983726229602009088
0.0146332 79397059538077646848
0.0146803 80040873343735644160
0.0147277 80467816833278312448
0.0147755 80922784598576447488
0.0148235 81355012974166654976
0.0148719 81804448041086959616
0.0149206 82107535863151509504
0.0149696 82739638423352918016
0.0150189 83222703284709376000
0.0150686 83740089104995024896
0.0151185 84317538319834169344
0.0151689 84814639147205967872
0.0152195 85291277365483307008
0.0152705 85828677098460708864
0.0153218 85961110762664869888
0.0153735 86753902231563960320
0.0154255 87067769463305830400
0.0154779 87633572908202786816
0.0155306 88227915520565673984
0.0155837 88950607535134556160
0.0156372 89356411339967332352
0.015691 89844401231517974528
0.0157452 90502488027779317760
0.0157998 90928561106195169280
0.0158547 91579679367767261184
0.0159101 92143142306576138240
0.0159658 92741735494258180096
0.0160219 92968070748034678784
0.0160784 93863537701509152768
0.0161354 94506138570065707008
0.0161927 94712700291678191616
0.0162504 95453337651620478976
0.0163085 95874700145329487872
0.0163671 96922323907546234880
0.0164261 96941429304819793920
0.0164855 98219319007271436288
0.0165453 98418676086820634624
0.0166056 98919341966111686656
0.0166663 99596968262012354560
0.0167275 100358767394315616256
0.0167891 100567723346115510272
0.0168512 101650991403224940544
0.0169137 102363615932232515584
0.0169767 102939515221620654080
0.0170402 103553031821865336832
0.0171041 104152025104577216512
0.0171685 104825518363730329600
0.0172334 105291186258479464448
0.0172988 106695970643982516224
0.0173647 107067637207485906944
0.0174311 107415961110287040512
0.017498 108136626936627281920
0.0175655 109001285218209005568
0.0176334 110329110974555602944
0.0177019 110404231401138929664
0.0177709 110780167808031113216
0.0178405 111807315116413648896
0.0179106 112953012620395036672
0.0179812 113451310969299845120
0.0180524 114036063901215375360
0.0181242 115439734346200268800
0.0181966 116242119126747938816
0.0182695 116615483881894526976
0.018343 117540820680965308416
0.0184171 118306176476393684992
0.0184918 119135918838170501120
0.0185672 119936982629505056768
0.0186431 120971737575272382464
0.0187197 121617737181732847616
0.0187969 122738106387785777152
0.0188747 123876155534567636992
0.0189532 123654868140082249728
0.0190323 125244948547499343872
0.0191121 125766049321257107456
0.0191926 126732037936588259328
0.0192738 128163724187678605312
0.0193556 128120262167779901440
0.0194381 129168114070904324096
0.0195214 129552148180285685760
0.0196053 130559061229192626176
0.01969 131674087891002179584
0.0197755 133014632432060973056
0.0198616 132491561531731116032
0.0199485 135594326622054809600
0.0200362 136222867720920973312
0.0201247 136053907293135060992
0.0202139 139140422792944025600
0.020304 140505336268040896512
0.0203948 139694439239973158912
0.0204865 143263553336651169792
0.020579 144502918540990840832
0.0206723 144317174893910835200
0.0207665 148592133597550673920
0.0208615 148528405461591982080
0.0209574 150413327390338940928
0.0210542 154647362903558225920
0.0211519 154693803843430350848
0.0212505 157572098431396741120
0.0213501 161426978764937330688
0.0214506 162550016783462825984
0.021552 164310197880250368000
0.0216544 164947720688527835136
0.0217577 166785126496786317312
