2.000000e+01	1.000000e+02
3.676471e+01	8.823274e+11
3.687512e+01	8.770516e+11
3.698586e+01	8.718072e+11
3.709694e+01	8.665942e+11
3.720835e+01	8.614124e+11
3.732010e+01	8.562616e+11
3.743218e+01	8.511416e+11
3.754459e+01	8.460522e+11
3.765735e+01	8.409932e+11
3.777044e+01	8.359644e+11
3.788388e+01	8.309658e+11
3.799765e+01	8.259970e+11
3.811177e+01	8.210580e+11
3.822623e+01	8.161484e+11
3.834103e+01	8.112683e+11
3.845617e+01	8.064173e+11
3.857167e+01	8.015953e+11
3.868751e+01	7.968021e+11
3.880369e+01	7.920376e+11
3.892023e+01	7.873016e+11
3.903712e+01	7.825940e+11
3.915435e+01	7.779144e+11
3.927194e+01	7.732629e+11
3.938989e+01	7.686392e+11
3.950818e+01	7.640431e+11
3.962684e+01	7.594745e+11
3.974584e+01	7.549332e+11
3.986521e+01	7.504190e+11
3.998494e+01	7.459319e+11
4.010502e+01	7.414716e+11
4.022546e+01	7.370379e+11
4.034627e+01	7.326308e+11
4.046744e+01	7.282500e+11
4.058897e+01	7.238955e+11
4.071087e+01	7.195669e+11
4.083313e+01	7.152643e+11
4.095577e+01	7.109873e+11
4.107877e+01	7.067360e+11
4.120213e+01	7.025100e+11
4.132587e+01	6.983094e+11
4.144999e+01	6.941338e+11
4.157447e+01	6.899832e+11
4.169933e+01	6.858575e+11
4.182456e+01	6.817564e+11
4.195017e+01	6.776798e+11
4.207616e+01	6.736276e+11
4.220252e+01	6.695996e+11
4.232926e+01	6.655958e+11
4.245639e+01	6.616158e+11
4.258389e+01	6.576597e+11
4.271178e+01	6.537272e+11
4.284006e+01	6.498182e+11
4.296872e+01	6.459326e+11
4.309776e+01	6.420703e+11
4.322719e+01	6.382310e+11
4.335701e+01	6.344147e+11
4.348723e+01	6.306212e+11
4.361783e+01	6.268504e+11
4.374882e+01	6.231021e+11
4.388021e+01	6.193763e+11
4.401199e+01	6.156727e+11
4.414417e+01	6.119913e+11
4.427675e+01	6.083319e+11
4.440972e+01	6.046944e+11
4.454309e+01	6.010786e+11
4.467687e+01	5.974844e+11
4.481104e+01	5.939118e+11
4.494562e+01	5.903605e+11
4.508060e+01	5.868304e+11
4.521599e+01	5.833214e+11
4.535178e+01	5.798334e+11
4.548798e+01	5.763663e+11
4.562459e+01	5.729199e+11
4.576162e+01	5.694942e+11
4.589905e+01	5.660889e+11
4.603689e+01	5.627039e+11
4.617515e+01	5.593392e+11
4.631383e+01	5.559946e+11
4.645292e+01	5.526701e+11
4.659243e+01	5.493654e+11
4.673236e+01	5.460804e+11
4.687270e+01	5.428151e+11
4.701347e+01	5.395694e+11
4.715467e+01	5.363430e+11
4.729628e+01	5.331359e+11
4.743832e+01	5.299480e+11
4.758079e+01	5.267792e+11
4.772369e+01	5.236293e+11
4.786701e+01	5.204983e+11
4.801077e+01	5.173860e+11
4.815496e+01	5.142922e+11
4.829958e+01	5.112170e+11
4.844463e+01	5.081602e+11
4.859012e+01	5.051216e+11
4.873605e+01	5.021013e+11
4.888242e+01	4.990989e+11
4.902922e+01	4.961146e+11
4.917647e+01	4.931480e+11
4.932416e+01	4.901993e+11
4.947229e+01	4.872681e+11
4.962086e+01	4.843545e+11
4.976989e+01	4.814583e+11
4.991936e+01	4.785794e+11
5.006928e+01	4.757177e+11
5.021965e+01	4.728732e+11
5.037047e+01	4.700456e+11
5.052174e+01	4.672350e+11
5.067347e+01	4.644411e+11
5.082565e+01	4.616640e+11
5.097830e+01	4.589035e+11
5.113140e+01	4.561594e+11
5.128496e+01	4.534318e+11
5.143898e+01	4.507205e+11
5.159346e+01	4.480254e+11
5.174841e+01	4.453465e+11
5.190382e+01	4.426835e+11
5.205970e+01	4.400365e+11
5.221605e+01	4.374053e+11
5.237286e+01	4.347898e+11
5.253015e+01	4.321900e+11
5.268791e+01	4.296057e+11
5.284614e+01	4.270369e+11
5.300485e+01	4.244834e+11
5.316404e+01	4.219452e+11
5.332370e+01	4.194222e+11
5.348385e+01	4.169142e+11
5.364447e+01	4.144213e+11
5.380558e+01	4.119432e+11
5.396717e+01	4.094800e+11
5.412924e+01	4.070315e+11
5.429181e+01	4.045977e+11
5.445486e+01	4.021784e+11
5.461840e+01	3.997735e+11
5.478243e+01	3.973831e+11
5.494695e+01	3.950069e+11
5.511197e+01	3.926450e+11
5.527749e+01	3.902972e+11
5.544350e+01	3.879634e+11
5.561001e+01	3.856435e+11
5.577702e+01	3.833376e+11
5.594453e+01	3.810454e+11
5.611254e+01	3.787669e+11
5.628106e+01	3.765021e+11
5.645009e+01	3.742508e+11
5.661962e+01	3.720130e+11
5.678966e+01	3.697885e+11
5.696021e+01	3.675774e+11
5.713128e+01	3.653794e+11
5.730286e+01	3.631946e+11
5.747495e+01	3.610229e+11
5.764756e+01	3.588642e+11
5.782069e+01	3.567183e+11
5.799434e+01	3.545853e+11
5.816851e+01	3.524651e+11
5.834320e+01	3.503575e+11
5.851842e+01	3.482625e+11
5.869417e+01	3.461801e+11
5.887044e+01	3.441101e+11
5.904724e+01	3.420525e+11
5.922457e+01	3.400072e+11
5.940244e+01	3.379741e+11
5.958084e+01	3.359532e+11
5.975977e+01	3.339444e+11
5.993924e+01	3.319475e+11
6.011926e+01	3.299627e+11
6.029981e+01	3.279896e+11
6.048090e+01	3.260284e+11
6.066254e+01	3.240789e+11
6.084472e+01	3.221411e+11
6.102745e+01	3.202148e+11
6.121073e+01	3.183001e+11
6.139456e+01	3.163968e+11
6.157895e+01	3.145049e+11
6.176388e+01	3.126243e+11
6.194937e+01	3.107550e+11
6.213542e+01	3.088968e+11
6.232203e+01	3.070498e+11
6.250920e+01	3.052138e+11
6.269693e+01	3.033888e+11
6.288522e+01	3.015746e+11
6.307408e+01	2.997714e+11
6.326350e+01	2.979789e+11
6.345350e+01	2.961971e+11
